5202.710000	5212.290000	518
5212.670000	5214.910000	519
5215.340000	5217.970000	520
5218.320000	5242.470000	521
5242.710000	5246.430000	522
5246.700000	5254.370000	523
5254.700000	5257.160000	524
5257.550000	5271.280000	525
5271.580000	5289.820000	526
5290.180000	5291.170000	527
5291.630000	5298.440000	528
5298.980000	5311.910000	529
5312.120000	5317.290000	530
5317.650000	5328.360000	531
5328.740000	5356.110000	532
5356.560000	5364.970000	533
5365.720000	5369.190000	534
5369.770000	5370.470000	535
5370.740000	5385.110000	536
5385.350000	5405.870000	537
5406.470000	5417.700000	538
5417.980000	5426.810000	539
5427.050000	5459.070000	540
5459.410000	5462.990000	541
5463.480000	5478.670000	542
5479.010000	5485.920000	543
5486.150000	5489.430000	544
5489.670000	5498.340000	545
5498.790000	5504.450000	546
5504.780000	5519.610000	547
5519.840000	5521.640000	548
5521.850000	5534.170000	549
5534.770000	5540.610000	550
5540.820000	5551.170000	551
5551.480000	5560.180000	552
5560.510000	5584.090000	553
5584.510000	5588.850000	554
5589.370000	5606.760000	555
5607.100000	5623.260000	556
5623.500000	5639.150000	557
5639.780000	5645.940000	558
5646.200000	5649.190000	559
5649.470000	5671.960000	560
5672.400000	5673.920000	561
5674.380000	5678.760000	562
5679.160000	5689.170000	563
5689.690000	5696.500000	564
5697.630000	5704.480000	565
5704.870000	5709.030000	566
5709.300000	5715.230000	567
5715.950000	5717.820000	568
5718.330000	5726.220000	569
5726.680000	5738.250000	570
5738.500000	5740.100000	571
5740.560000	5746.620000	572
5747.170000	5751.860000	573
5752.170000	5755.950000	574
5756.260000	5759.690000	575
5760.270000	5768.000000	576
5768.390000	5781.890000	577
5782.220000	5785.540000	578
5786.060000	5787.040000	579
5787.510000	5788.210000	580
5788.460000	5799.220000	581
5799.550000	5801.020000	582
5801.460000	5805.450000	583
5805.810000	5809.980000	584
5810.460000	5815.620000	585
5815.940000	5820.590000	586
5820.850000	5825.690000	587
5826.060000	5826.290000	588
5826.650000	5836.980000	589
5837.230000	5844.520000	590
5844.890000	5875.790000	591
5876.010000	5962.810000	592
5963.070000	5976.840000	593
5977.160000	5978.910000	594
5979.290000	6003.600000	595
6003.960000	6013.410000	596
6013.620000	6024.460000	597
6024.730000	6070.120000	598
6070.410000	6149.020000	599
6149.480000	6165.780000	600
6166.170000	6174.150000	601
6174.440000	6175.250000	602
6175.760000	6188.370000	603
6188.590000	6210.160000	604
6210.410000	6226.940000	605
6227.150000	6229.090000	606
6229.760000	6230.590000	607
6230.870000	6294.950000	608
6295.160000	6329.780000	609
6330.040000	6330.250000	610
6330.490000	6335.660000	611
6335.930000	6361.450000	612
6361.750000	6369.800000	613
6370.410000	6372.410000	614
6373.130000	6385.660000	615
6385.930000	6393.270000	616
6393.480000	6394.580000	617
6395.210000	6398.420000	618
6398.770000	6411.890000	619
6412.500000	6416.100000	620
6416.520000	6420.130000	621
6420.610000	6430.760000	622
6431.150000	6453.620000	623
6453.950000	6465.630000	624
6466.020000	6475.110000	625
6475.470000	6491.210000	626
6491.810000	6505.950000	627
6506.420000	6521.810000	628
6522.040000	6536.540000	629
6536.780000	6580.380000	630
6580.660000	6586.180000	631
6586.670000	6601.470000	632
6601.730000	6626.060000	633
6626.310000	6652.230000	634
6652.450000	6671.850000	635
6672.400000	6693.560000	636
6694.070000	6712.810000	637
6713.020000	6714.300000	638
6714.570000	6721.700000	639
6721.940000	6725.510000	640
6725.860000	6736.840000	641
6737.270000	6743.060000	642
6743.370000	6749.780000	643
6750.000000	6758.730000	644
6759.250000	6761.460000	645
6761.770000	6771.470000	646
6771.710000	6783.590000	647
6784.210000	6802.190000	648
6802.850000	6804.810000	649
6805.130000	6812.590000	650
6813.190000	6818.170000	651
6818.440000	6820.170000	652
6820.740000	6832.810000	653
6833.530000	6844.270000	654
6844.720000	6858.540000	655
6858.860000	6862.550000	656
6863.280000	6891.780000	657
6892.200000	6894.710000	658
6894.990000	6896.580000	659
6896.990000	6902.460000	660
6902.740000	6903.620000	661
6904.050000	6910.530000	662
6911.200000	6912.970000	663
6913.300000	6921.670000	664
6921.980000	6929.320000	665
6929.850000	6931.650000	666
6931.900000	6944.370000	667
6944.720000	6946.900000	668
